client_id,first_name,last_name,date_of_birth,gender,country,region,satisfaction_score,age,client_ref,total_properties,total_spend,avg_price,client_type_Individual,acquisition_purpose_Investment,loan_applied_Yes,referral_channel_Client,referral_channel_Website,region_encoded,country_encoded,cluster
C0592,Roger,Moore,1972-03-06,M,USA,Arizona,2,54,C0592,3,787516.58,262505.5266666667,True,True,False,True,False,1,9,0
C0593,Elizabeth,Carter,1952-08-08,F,USA,California,2,74,C0593,4,2012063.38,503015.845,True,False,True,False,False,8,9,2
C0594,Diane,Patterson,1942-08-02,F,USA,Utah,1,84,C0594,3,1137572.87,379190.9566666667,True,False,False,False,False,48,9,3
C0595,Anna,Murray,1966-10-06,F,USA,Utah,3,60,C0595,3,914304.97,304768.3233333333,True,False,False,False,False,48,9,3
C0596,Gerald,Phillips,1976-04-17,M,USA,Nevada,4,50,C0596,4,1094771.49,273692.8725,True,False,False,False,False,25,9,0
C0597,Peter,King,1986-02-17,M,UK,Northern Ireland,2,40,C0597,3,976844.1699999999,325614.7233333333,True,False,True,False,True,31,8,3
C0598,Jacob,Gray,1949-06-24,M,USA,Colorado,4,77,C0598,4,1398930.7000000002,349732.67500000005,True,True,False,False,True,11,9,2
C0599,Jennifer,Turner,1998-03-19,F,Canada,Alberta,2,28,C0599,3,1162815.78,387605.26,True,False,False,False,False,0,2,1
C0600,Thomas,King,1984-03-17,M,USA,Oregon,1,42,C0600,3,917709.61,305903.2033333333,True,True,False,True,False,37,9,3
C0601,Lisa,Nelson,1972-10-16,F,USA,California,4,54,C0601,4,1700411.72,425102.93,True,False,False,False,True,8,9,2
C0602,Albert,Hayes,1984-03-24,M,Germany,Bavaria,4,42,C0602,4,905508.82,226377.205,True,False,False,False,False,3,5,0
C0603,Diane,Thompson,1994-01-07,F,USA,New York,4,32,C0603,4,1218095.3,304523.825,True,False,True,False,False,27,9,3
C0604,Danielle,Montgomery,1998-09-17,F,Belgium,Wallonia,1,28,C0604,3,791133.03,263711.01,True,False,False,False,False,52,1,1
C0605,Nathan,Flores,1974-06-28,M,USA,Utah,4,52,C0605,4,1407314.33,351828.5825,True,False,True,False,False,48,9,3
C0606,Carolyn,Stone,1949-12-25,F,France,Ile-de-France,1,77,C0606,3,1070969.53,356989.8433333333,True,True,False,False,True,18,4,1
C0607,Daniel,Edwards,1962-09-14,M,USA,California,1,64,C0607,3,1125230.1199999999,375076.7066666666,True,False,False,False,False,8,9,0
C0608,Jerry,Adams,1956-06-14,M,USA,California,4,70,C0608,4,1201411.56,300352.89,True,False,False,False,False,8,9,0
C0609,Julia,Richardson,1961-05-22,F,USA,Washington,4,65,C0609,4,1307567.64,326891.91,True,False,False,False,False,53,9,3
C0610,Ann,Owens,1970-05-10,F,USA,California,4,56,C0610,3,1178597.68,392865.8933333333,True,True,False,False,True,8,9,2
C0611,Jacob,Price,1950-12-06,M,USA,California,4,76,C0611,4,1142671.94,285667.985,True,False,False,False,False,8,9,0
C0612,Kevin,Wood,1960-01-26,M,USA,Florida,4,66,C0612,4,1671846.3,417961.575,True,False,False,False,False,14,9,2
C0613,Cynthia,Cox,1995-10-02,F,Australia,Victoria,4,31,C0613,3,1186019.52,395339.84,True,False,False,False,False,49,0,1
C0614,George,Bryant,1972-01-07,M,UK,Wales,3,54,C0614,4,1025958.38,256489.595,True,False,True,False,True,51,8,3
C0615,Jordan,King,1957-01-12,M,USA,Utah,2,69,C0615,4,919002.01,229750.5025,True,False,True,False,True,48,9,3
C0616,Julie,Brooks,1963-04-17,F,USA,Virginia,1,63,C0616,3,1013364.3,337788.10000000003,True,True,True,False,False,50,9,3
C0617,Carolyn,Evans,1986-10-07,F,USA,Ohio,5,40,C0617,3,766861.21,255620.40333333332,True,False,True,False,True,35,9,3
C0618,Austin,Taylor,1968-05-11,M,USA,Texas,3,58,C0618,3,982803.0,327601.0,True,False,False,False,False,47,9,3
C0619,Heather,Morales,1970-04-25,F,USA,Washington,4,56,C0619,3,1411977.41,470659.13666666666,True,False,False,False,True,53,9,3
C0620,Sarah,Howard,1960-04-22,F,France,Brittany,3,66,C0620,3,1532429.29,510809.76333333337,True,False,False,False,True,6,4,2
C0621,Jonathan,Turner,1982-02-13,M,Germany,Bavaria,3,44,C0621,3,791609.11,263869.7033333333,True,True,True,False,False,3,5,0
C0622,Katherine,Ward,1987-10-09,F,USA,Washington,2,39,C0622,3,869334.73,289778.24333333335,True,True,False,True,False,53,9,3
C0623,Jonathan,Adams,1986-04-27,M,USA,Florida,3,40,C0623,4,1410333.45,352583.3625,True,True,True,True,False,14,9,2
C0624,Carl,Jordan,2000-09-02,M,USA,Nevada,3,26,C0624,3,1215611.54,405203.8466666667,True,True,False,False,False,25,9,2
C0625,Deborah,Hayes,1983-07-08,F,Belgium,Flanders,2,43,C0625,4,1000166.88,250041.72,True,True,True,False,False,13,1,1
C0626,Sara,Jones,1968-06-13,F,Germany,Hamburg,2,58,C0626,3,1061694.1300000001,353898.0433333334,True,True,False,False,True,16,5,1
C0627,Katherine,Johnson,2000-11-07,F,USA,Arizona,3,26,C0627,4,1870806.42,467701.605,True,False,False,False,False,1,9,2
C0628,Arthur,Campbell,1985-05-16,M,Canada,British Columbia,3,41,C0628,4,1623109.63,405777.4075,True,False,True,False,False,5,2,1
C0629,Maria,Richardson,1946-07-09,F,USA,California,2,80,C0629,3,961721.77,320573.92333333334,True,True,False,False,False,8,9,0
C0630,Stephen,Roberts,1965-07-28,M,USA,California,2,61,C0630,4,1308077.6099999999,327019.40249999997,True,False,False,False,True,8,9,0
C0631,Dorothy,Flores,1966-12-11,F,USA,California,5,60,C0631,4,1534891.22,383722.805,True,False,False,False,True,8,9,2
C0632,Thomas,Nelson,1948-05-16,M,UK,Northern Ireland,4,78,C0632,4,1146845.98,286711.495,True,False,False,False,True,31,8,3
C0633,Ann,Owens,1941-05-12,F,USA,Nevada,3,85,C0633,4,1207516.26,301879.065,True,False,False,False,False,25,9,0
C0634,Justin,Ward,1980-11-17,M,USA,Washington,4,46,C0634,3,1181693.63,393897.87666666665,True,True,True,False,True,53,9,3
C0635,Kimberly,King,1960-06-14,F,UK,Scotland,5,66,C0635,3,1375700.03,458566.6766666667,True,True,False,False,True,43,8,2
C0636,Kathleen,Rogers,1980-11-10,F,France,Brittany,5,46,C0636,4,981810.0800000001,245452.52000000002,True,False,False,False,True,6,4,1
C0637,Catherine,Stone,1967-08-14,F,USA,California,2,59,C0637,4,1602478.07,400619.5175,True,False,False,False,True,8,9,2
C0638,Jason,King,1975-02-04,M,USA,Ohio,5,51,C0638,4,1347045.42,336761.355,True,False,True,False,True,35,9,3
C0639,Mark,Campbell,1961-03-03,M,UK,Scotland,3,65,C0639,3,861670.72,287223.5733333333,True,False,True,False,True,43,8,3
C0640,Emily,Thompson,1967-03-01,F,USA,Utah,3,59,C0640,3,772950.1699999999,257650.05666666664,True,False,False,False,False,48,9,3
C0641,Zynex,Co,1994-02-26,M,USA,Arizona,2,32,C0641,3,1217213.26,405737.75333333336,False,False,False,False,False,1,9,2
C0642,Julia,Reyes,1967-11-21,F,USA,California,4,59,C0642,3,1027140.61,342380.2033333333,True,False,False,False,True,8,9,0
C0643,Samantha,Richardson,1974-05-05,F,USA,California,5,52,C0643,3,928645.01,309548.33666666667,True,False,False,False,True,8,9,0
C0644,Teresa,Johnson,1956-08-25,F,USA,California,4,70,C0644,3,1549624.23,516541.41,True,False,True,False,False,8,9,2
C0645,Arthur,Cox,1988-07-18,M,USA,Nevada,2,38,C0645,3,731453.53,243817.84333333335,True,False,False,True,False,25,9,0
C0646,Cynthia,Campbell,1995-07-21,F,USA,Arizona,5,31,C0646,3,1325311.83,441770.61000000004,True,True,False,False,False,1,9,2
C0647,Victoria,Green,1946-02-06,F,USA,California,4,80,C0647,4,2115520.42,528880.105,True,False,False,False,False,8,9,2
C0648,Stephanie,Reed,1999-03-02,F,USA,California,1,27,C0648,4,1142985.38,285746.345,True,False,True,False,True,8,9,0
C0649,Patricia,Mitchell,1995-03-01,F,USA,California,4,31,C0649,4,1401448.51,350362.1275,True,False,False,False,False,8,9,2
C0650,Polaris,Co,1976-02-19,M,France,Occitanie,3,50,C0650,3,799742.26,266580.75333333336,False,False,True,True,False,34,4,1
C0651,Horizon,Co,1993-01-14,M,USA,Washington,1,33,C0651,4,1077094.73,269273.6825,False,False,False,False,False,53,9,3
C0652,Heather,Johnson,1993-12-08,F,USA,Washington,2,33,C0652,3,904157.22,301385.74,True,False,False,False,True,53,9,3
C0653,Gerald,Adams,1970-07-22,M,USA,Ohio,2,56,C0653,4,1215543.15,303885.7875,True,False,False,True,False,35,9,3
C0654,Eric,Griffin,1960-05-07,M,USA,New York,2,66,C0654,3,865293.89,288431.2966666667,True,False,True,False,True,27,9,0
C0655,Patricia,King,1950-05-19,F,USA,Nevada,1,76,C0655,3,1071763.22,357254.4066666667,True,False,True,False,False,25,9,0
C0656,Amber,Allen,1977-02-08,F,USA,Colorado,5,49,C0656,4,1288383.38,322095.845,True,False,False,True,False,11,9,0
C0657,Alexander,Allen,1956-09-26,M,USA,California,2,70,C0657,3,1258111.3199999998,419370.43999999994,True,False,False,False,False,8,9,2
C0658,Kelly,Green,1999-12-13,F,USA,Virginia,3,27,C0658,3,1122021.28,374007.0933333333,True,False,True,False,False,50,9,3
C0659,Sara,Foster,1988-10-06,F,USA,California,4,38,C0659,4,1000550.86,250137.715,True,False,True,False,False,8,9,0
C0660,Charles,Kim,1991-08-10,M,USA,Arizona,4,35,C0660,3,1148308.35,382769.45,True,False,True,True,False,1,9,2
C0661,Deborah,Williams,1961-06-25,F,Canada,Manitoba,3,65,C0661,4,1627713.0499999998,406928.26249999995,True,False,False,False,True,22,2,1
C0662,Stephanie,Kim,1957-08-25,F,USA,California,3,69,C0662,4,1520239.97,380059.9925,True,True,False,False,True,8,9,2
C0663,Anthony,Flores,1958-02-02,M,USA,California,2,68,C0663,4,1544313.34,386078.335,True,False,True,False,False,8,9,2
C0664,Lawrence,Wood,1958-08-17,M,Canada,Alberta,5,68,C0664,4,1063024.57,265756.1425,True,True,True,False,True,0,2,1
C0665,Robert,Adams,1959-08-27,M,USA,Colorado,1,67,C0665,3,704886.02,234962.00666666668,True,True,False,False,False,11,9,0
C0666,Maria,Davis,1948-10-09,F,USA,California,1,78,C0666,4,1532074.27,383018.5675,True,True,False,False,True,8,9,2
C0667,Anthony,Mitchell,1966-07-07,M,USA,Arizona,2,60,C0667,4,1486560.06,371640.015,True,True,False,False,False,1,9,2
C0668,Margaret,Peterson,1978-11-15,F,France,Ile-de-France,4,48,C0668,4,987175.01,246793.7525,True,True,True,False,True,18,4,1
C0669,Cheryl,Bell,1958-03-18,F,Canada,British Columbia,3,68,C0669,3,1366533.49,455511.16333333333,True,False,False,False,False,5,2,1
C0670,Altira,Co,1976-06-18,M,USA,Nevada,4,50,C0670,3,1631973.5499999998,543991.1833333332,False,True,False,False,True,25,9,2
C0671,Jerry,Pierce,1941-12-09,M,USA,Colorado,4,85,C0671,3,759678.12,253226.04,True,False,True,True,False,11,9,0
C0672,Amber,Williams,1967-03-10,F,USA,California,2,59,C0672,3,1301968.05,433989.35000000003,True,False,False,False,True,8,9,2
C0673,Janice,Hayes,1965-10-19,F,USA,California,4,61,C0673,3,870503.9000000001,290167.96666666673,True,False,False,False,True,8,9,0
C0674,Judy,Turner,1986-05-26,F,USA,California,4,40,C0674,4,1733438.52,433359.63,True,True,False,False,True,8,9,2
C0675,Andrea,Wright,1969-12-23,F,USA,Texas,5,57,C0675,3,1117159.17,372386.38999999996,True,False,False,False,True,47,9,3
C0676,Lisa,Davis,1942-06-12,F,USA,Nevada,2,84,C0676,3,1022396.03,340798.6766666667,True,False,False,False,False,25,9,0
C0677,Jerry,Miller,1981-09-02,M,USA,Arizona,2,45,C0677,4,1217015.1099999999,304253.77749999997,True,True,False,False,False,1,9,0
C0678,Joseph,Watson,1972-10-19,M,USA,California,4,54,C0678,3,904050.87,301350.29,True,False,True,False,True,8,9,0
C0679,Lisa,Patterson,1964-12-02,F,USA,Nevada,1,62,C0679,4,1945371.6800000002,486342.92000000004,True,False,False,False,False,25,9,2
C0680,Andrew,Griffin,1965-04-16,M,USA,Utah,2,61,C0680,4,1533727.71,383431.9275,True,True,False,False,False,48,9,3
C0681,Helios,Co,1977-04-25,F,USA,California,3,49,C0681,4,736696.97,184174.2425,False,False,False,False,False,8,9,0
C0682,Donald,Bennett,1973-06-12,M,USA,California,5,53,C0682,4,1436006.22,359001.555,True,False,False,False,True,8,9,2
C0683,Patrick,Jordan,1948-08-20,M,USA,Colorado,2,78,C0683,3,1216565.53,405521.8433333333,True,False,True,False,False,11,9,2
C0684,Donald,Miller,1985-10-05,M,USA,California,1,41,C0684,4,1402625.45,350656.3625,True,False,False,False,False,8,9,0
C0685,Sharon,Hansen,1987-04-18,F,USA,Washington,5,39,C0685,3,1129835.06,376611.6866666667,True,False,False,False,False,53,9,3
C0686,Michael,Howard,1963-11-17,M,USA,California,1,63,C0686,3,1250166.33,416722.11000000004,True,False,True,False,True,8,9,2
C0687,Susan,Long,1959-01-03,F,USA,Utah,3,67,C0687,4,1532604.0,383151.0,True,False,True,False,True,48,9,3
C0688,Kathleen,Howard,1968-12-04,F,USA,Colorado,5,58,C0688,4,1093762.42,273440.605,True,True,True,False,True,11,9,0
C0689,Ann,Williams,1998-04-17,F,USA,California,4,28,C0689,3,1051259.37,350419.79000000004,True,False,False,False,True,8,9,0
C0690,Janet,Stewart,1985-09-09,F,USA,Oregon,4,41,C0690,4,1402023.24,350505.81,True,False,True,False,False,37,9,3
C0691,Kenneth,Bell,1943-07-22,M,USA,California,4,83,C0691,4,948552.89,237138.2225,True,True,False,False,False,8,9,0
C0692,Adam,Roberts,1964-03-14,M,USA,Georgia,3,62,C0692,4,1206585.87,301646.4675,True,True,False,False,False,15,9,0
C0693,Jesse,Chavez,1957-04-28,M,USA,California,5,69,C0693,4,1831502.92,457875.73,True,True,True,False,False,8,9,2
C0694,Sterling,Co,1989-07-13,M,UK,Scotland,2,37,C0694,4,1287767.07,321941.7675,False,True,False,False,True,43,8,3
C0695,Timothy,Rogers,1947-03-24,M,USA,Washington,4,79,C0695,3,870451.65,290150.55,True,False,False,False,True,53,9,3
C0696,Carol,Green,1994-03-06,F,USA,Washington,5,32,C0696,4,1417025.49,354256.3725,True,True,True,False,False,53,9,3
C0697,Bryan,Mitchell,1986-11-01,M,USA,California,4,40,C0697,4,1203571.2,300892.8,True,True,True,False,False,8,9,0
C0698,Maria,Scott,1946-07-16,F,USA,California,2,80,C0698,4,1560635.51,390158.8775,True,False,True,False,True,8,9,2
C0699,Stephen,Bennett,1986-12-22,M,USA,Washington,1,40,C0699,3,1292445.15,430815.05,True,False,True,False,False,53,9,3
C0700,Christine,Sanders,1944-04-14,F,USA,Washington,5,82,C0700,3,724453.7,241484.56666666665,True,False,False,False,True,53,9,3
C0701,Danielle,Peterson,1962-09-17,F,UK,England,1,64,C0701,4,1318537.76,329634.44,True,True,False,False,True,12,8,0
C0702,Nicholas,Flores,1966-07-24,M,USA,Arizona,5,60,C0702,3,1215022.0,405007.3333333333,True,False,False,False,False,1,9,2
C0703,Elara,Co,1984-05-15,M,USA,Colorado,3,42,C0703,3,938073.5700000001,312691.19,False,False,False,False,True,11,9,0
C0704,Nicole,Jordan,1942-01-23,F,USA,Georgia,4,84,C0704,3,1130778.86,376926.2866666667,True,False,False,False,False,15,9,0
C0705,Timothy,Murray,1940-12-18,M,USA,Nevada,3,86,C0705,3,1643383.67,547794.5566666666,True,False,False,False,True,25,9,2
C0706,Kyle,Thomas,1984-06-23,M,UK,England,2,42,C0706,3,1034954.84,344984.94666666666,True,True,False,True,False,12,8,0
C0707,Zachary,Richardson,1995-09-23,M,USA,Virginia,5,31,C0707,4,1171255.22,292813.805,True,False,True,False,True,50,9,3
C0708,Brian,Cook,1964-11-28,M,USA,California,2,62,C0708,3,1539340.8699999999,513113.6233333333,True,False,False,True,False,8,9,2
C0709,Samantha,Price,1982-11-06,F,USA,Georgia,2,44,C0709,4,1233960.52,308490.13,True,False,True,False,False,15,9,0
C0710,Kyle,Bryant,1946-08-18,M,USA,Oregon,2,80,C0710,4,1158001.3599999999,289500.33999999997,True,False,True,False,False,37,9,3
C0711,Victoria,Hughes,1995-10-20,F,USA,California,3,31,C0711,4,1045658.54,261414.635,True,True,False,False,False,8,9,0
C0712,Joseph,Scott,1991-01-21,M,USA,California,1,35,C0712,3,701688.31,233896.10333333336,True,False,False,False,False,8,9,0
C0713,Debra,Thomas,1997-02-14,F,USA,California,3,29,C0713,3,946537.74,315512.58,True,True,False,False,False,8,9,0
C0714,Kyle,Murray,1977-01-03,M,Russia,Saint Petersburg,3,49,C0714,3,1520218.18,506739.3933333333,True,False,False,False,True,42,7,2
C0715,Janice,Wilson,1982-08-05,F,USA,Utah,3,44,C0715,3,1151372.75,383790.9166666667,True,False,False,False,True,48,9,3
C0716,Jordan,Davis,1994-10-24,M,UK,Northern Ireland,1,32,C0716,3,1173245.74,391081.91333333333,True,False,False,True,False,31,8,3
C0717,Virginia,Weaver,1946-06-09,F,USA,Arizona,3,80,C0717,3,1000529.6699999999,333509.88999999996,True,True,True,False,False,1,9,0
C0718,Martha,Scott,1944-10-08,F,France,Ile-de-France,2,82,C0718,3,900157.9099999999,300052.63666666666,True,False,True,False,True,18,4,1
C0719,Jason,Jordan,1974-07-02,M,USA,California,2,52,C0719,3,912916.77,304305.59,True,True,True,False,False,8,9,0
C0720,Shirley,Wilson,1981-05-17,F,USA,California,1,45,C0720,4,844316.69,211079.1725,True,True,True,False,False,8,9,0
C0721,Julia,Jordan,1999-03-07,F,USA,Florida,4,27,C0721,4,1167212.02,291803.005,True,False,False,False,True,14,9,0
C0722,Carol,Sanders,1943-09-11,F,USA,Texas,1,83,C0722,3,936104.05,312034.68333333335,True,False,False,False,True,47,9,3
C0723,Ann,Hansen,1999-04-19,F,Germany,North Rhine-Westphalia,3,27,C0723,3,1554043.79,518014.5966666667,True,False,True,False,True,30,5,2
C0724,Samuel,Howard,1960-09-27,M,USA,Arizona,4,66,C0724,4,1564795.28,391198.82,True,True,True,False,False,1,9,2
C0725,Katherine,Jones,1983-07-03,F,USA,New York,3,43,C0725,3,1557779.53,519259.8433333333,True,False,False,False,True,27,9,2
C0726,Melissa,Harris,1977-01-25,F,USA,Georgia,4,49,C0726,4,1055406.17,263851.5425,True,False,False,False,True,15,9,0
C0727,Ronald,Bell,1941-08-24,M,USA,California,3,85,C0727,4,1924218.25,481054.5625,True,True,True,True,False,8,9,2
C0728,Jason,Jones,1971-07-23,M,USA,California,3,55,C0728,3,896046.43,298682.14333333337,True,False,True,False,False,8,9,0
C0729,Raymond,Long,1944-01-04,M,USA,Washington,3,82,C0729,3,1100578.42,366859.4733333333,True,True,True,False,False,53,9,3
C0730,Gregory,Baker,1988-05-09,M,USA,California,4,38,C0730,3,1395460.54,465153.51333333337,True,True,False,False,True,8,9,2
C0731,Larry,Harris,2000-10-18,M,USA,California,5,26,C0731,4,2163873.35,540968.3375,True,False,False,False,False,8,9,2
C0732,Justin,Peterson,1985-03-03,M,USA,Oregon,5,41,C0732,4,1763602.47,440900.6175,True,False,False,False,True,37,9,2
C0733,Susan,White,1976-01-03,F,USA,Nevada,5,50,C0733,3,1610480.1,536826.7000000001,True,False,False,False,False,25,9,2
C0734,Danielle,Ward,1981-06-27,F,USA,Virginia,5,45,C0734,3,894573.22,298191.0733333333,True,True,True,True,False,50,9,3
C0735,Matthew,Long,1994-08-10,M,Germany,Hesse,4,32,C0735,3,1082670.51,360890.17,True,True,False,False,True,17,5,1
C0736,Jordan,Campbell,1942-06-13,M,USA,Utah,3,84,C0736,3,961660.45,320553.48333333334,True,True,False,False,False,48,9,3
C0737,Harold,Harris,1978-08-15,M,USA,California,3,48,C0737,3,1271295.42,423765.13999999996,True,True,False,False,False,8,9,2
C0738,Jose,White,1980-09-21,M,USA,Texas,5,46,C0738,4,1217179.49,304294.8725,True,False,False,False,True,47,9,3
C0739,Albert,Turner,1965-03-16,M,USA,California,2,61,C0739,4,1239915.48,309978.87,True,False,False,False,False,8,9,0
C0740,Julia,Bell,1966-12-08,F,USA,Utah,1,60,C0740,3,1150084.72,383361.5733333333,True,True,False,True,False,48,9,3
C0741,Sandra,Stone,1962-08-11,F,USA,California,2,64,C0741,3,808100.3,269366.76666666666,True,False,False,False,True,8,9,0
C0742,Bryan,Howard,1980-08-21,M,UK,Wales,1,46,C0742,3,943082.4199999999,314360.80666666664,True,False,True,False,True,51,8,3
C0743,Joshua,Allen,1972-09-10,M,USA,Oregon,4,54,C0743,3,973707.31,324569.10333333333,True,True,True,False,True,37,9,3
C0744,Helen,Morales,1950-11-10,F,USA,Virginia,1,76,C0744,3,947393.7,315797.89999999997,True,False,False,False,True,50,9,3
C0745,Emily,Collins,1997-06-18,F,USA,California,5,29,C0745,4,1137226.12,284306.53,True,True,False,False,True,8,9,0
C0746,Gary,Reyes,1956-10-13,M,UK,Scotland,4,70,C0746,4,1485041.45,371260.3625,True,False,False,False,True,43,8,3
C0747,George,Patterson,1992-04-18,M,USA,Florida,4,34,C0747,3,1321142.35,440380.7833333334,True,False,True,False,True,14,9,2
C0748,Vantage,Co,1974-03-05,F,USA,California,1,52,C0748,3,1188736.23,396245.41,False,False,True,True,False,8,9,0
C0749,Dorothy,Anderson,1992-11-26,F,USA,New York,5,34,C0749,3,1170883.93,390294.6433333333,True,False,False,False,False,27,9,2
C0750,Janice,Price,1976-06-08,F,USA,Nevada,1,50,C0750,3,887696.78,295898.9266666667,True,True,False,False,False,25,9,0
C0751,Keith,Parker,1974-09-19,M,USA,California,5,52,C0751,4,1055948.97,263987.2425,True,False,False,True,False,8,9,0
C0752,Lisa,Young,1954-12-17,F,Belgium,Brussels,3,72,C0752,4,836214.24,209053.56,True,True,False,False,False,7,1,1
C0753,Nicholas,Patterson,1960-12-22,M,Germany,Hamburg,5,66,C0753,4,1053102.32,263275.58,True,False,False,False,True,16,5,1
C0754,Teresa,Johnson,1970-08-17,F,USA,Arizona,3,56,C0754,4,1300009.56,325002.39,True,True,False,False,True,1,9,0
C0755,Celera,Co,1967-12-23,F,USA,California,5,59,C0755,3,1040997.25,346999.0833333333,False,False,False,False,True,8,9,0
C0756,Jessica,Patterson,1963-03-19,F,USA,Utah,5,63,C0756,3,785768.09,261922.69666666666,True,False,True,False,True,48,9,3
C0757,Keith,Taylor,1946-05-09,M,USA,Oregon,3,80,C0757,4,1392690.1199999999,348172.52999999997,True,False,True,False,True,37,9,3
C0758,Joe,Allen,1958-08-12,M,USA,California,2,68,C0758,4,1135189.16,283797.29,True,True,False,False,True,8,9,0
C0759,Samuel,Anderson,1991-10-27,M,USA,Florida,4,35,C0759,3,1327801.32,442600.44,True,False,False,False,True,14,9,2
C0760,Amanda,Adams,1964-12-27,F,USA,California,3,62,C0760,4,1288008.21,322002.0525,True,True,False,False,True,8,9,0
C0761,Joyce,Patterson,1981-08-24,F,Belgium,Flanders,2,45,C0761,4,1387948.07,346987.0175,True,False,False,False,False,13,1,1
